timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
109262,-0.148682,0.097656,0.958740,-4.671756,1.916031,-0.587786,0.975103,5.083499,normal
109282,-0.140137,0.093506,0.959473,-4.793893,1.641221,-0.664122,0.974151,5.110389,normal
109302,-0.136719,0.099609,0.968018,-4.862596,1.931298,-0.839695,0.982686,5.299041,normal
109322,-0.141846,0.097412,0.960449,-5.091603,2.389313,-0.557252,0.975742,5.651882,normal
109342,-0.138672,0.092285,0.963379,-4.725191,2.419847,-0.633588,0.977673,5.346449,normal
109362,-0.148926,0.097900,0.954102,-4.908397,1.778626,-0.160305,0.970605,5.223176,normal
109382,-0.142578,0.093994,0.955566,-4.969466,1.564885,-0.236641,0.970706,5.215405,normal
109402,-0.137939,0.100830,0.959229,-4.900764,1.748092,-0.465649,0.974327,5.223996,normal
109422,-0.142822,0.101562,0.964111,-5.000000,2.206107,-0.297710,0.979910,5.473165,normal
109442,-0.140869,0.105469,0.969482,-5.053435,2.694656,-0.641221,0.985324,5.762773,normal
109462,-0.148438,0.104248,0.956787,-5.022901,2.458015,-0.442748,0.973829,5.609581,normal
109482,-0.145264,0.102051,0.964844,-4.877862,2.000000,-0.412214,0.981040,5.288049,normal
109502,-0.145264,0.100098,0.958740,-4.961832,1.603053,-0.076336,0.974835,5.214920,normal
109522,-0.146973,0.110840,0.959717,-4.900764,2.061069,-0.152672,0.977212,5.318721,normal
109542,-0.140869,0.110352,0.966064,-4.954198,1.984733,-0.374046,0.982498,5.350061,normal
109562,-0.144775,0.113525,0.961914,-4.977099,2.152672,-0.335878,0.979350,5.433077,normal
109582,-0.153320,0.106445,0.969482,-4.977099,2.419847,-0.450382,0.987286,5.552479,normal
109602,-0.151123,0.105957,0.962891,-4.938931,1.870229,-0.625954,0.980420,5.318141,normal
109622,-0.145752,0.108643,0.963135,-4.832061,1.641221,-0.305344,0.980141,5.112305,normal
109642,-0.147949,0.109131,0.961426,-4.732824,1.625954,-0.877863,0.978845,5.080748,normal
109662,-0.152100,0.109131,0.965576,-4.862596,1.748092,-0.213740,0.983555,5.171687,normal
109682,-0.143555,0.113037,0.963379,-5.091603,2.580153,-0.229008,0.980553,5.712623,normal
109702,-0.148926,0.113281,0.961670,-5.068702,2.641221,-0.526718,0.979704,5.739793,normal
109722,-0.147217,0.111572,0.964600,-4.984733,2.091603,-0.412214,0.982127,5.421465,normal
109742,-0.146729,0.108643,0.971191,-4.839694,1.725191,-0.511450,0.988203,5.163382,normal
109762,-0.151123,0.108887,0.961426,-4.839694,1.763359,-0.572519,0.979303,5.182650,normal
109782,-0.145020,0.108398,0.961182,-4.870229,2.198473,-0.709924,0.978085,5.390400,normal
109802,-0.155762,0.107910,0.965088,-4.893130,2.030534,-0.984733,0.983515,5.388459,normal
109822,-0.137939,0.100342,0.960205,-4.938931,1.977099,-0.496183,0.975238,5.343048,normal
109842,-0.143066,0.101562,0.968750,-4.885496,2.198473,-0.648855,0.984510,5.396514,normal
109862,-0.144287,0.103760,0.962891,-4.931298,2.213740,-0.900763,0.979154,5.479938,normal
109882,-0.147217,0.099121,0.963623,-4.885496,2.137405,-0.496183,0.979830,5.355630,normal
109902,-0.149170,0.099609,0.963867,-4.916030,1.961832,-0.358779,0.980415,5.305173,normal
109922,-0.137695,0.094971,0.961426,-4.778626,2.099237,-0.526718,0.975868,5.245903,normal
109942,-0.142822,0.097412,0.957520,-4.938931,2.374046,-0.526718,0.973001,5.505140,normal
109962,-0.147949,0.102295,0.957275,-4.916030,1.809160,-0.259542,0.974027,5.244786,normal
109982,-0.144531,0.104980,0.959717,-4.908397,1.664122,-0.297710,0.976200,5.191367,normal
110002,-0.145996,0.101807,0.958252,-4.748092,1.465649,-0.511450,0.974642,4.995406,normal
110022,-0.148926,0.103271,0.958984,-5.000000,1.961832,-0.320611,0.975958,5.380667,normal
110042,-0.140625,0.099365,0.961182,-4.763359,2.374046,-0.679389,0.976483,5.365375,normal
110062,-0.155273,0.108643,0.961914,-4.755725,2.259542,-0.549618,0.980404,5.293820,normal
110082,-0.137451,0.091309,0.958740,-4.885496,2.473282,-0.396947,0.972838,5.490242,normal
110102,-0.145508,0.093994,0.965088,-4.786260,2.664122,-1.007634,0.980511,5.569664,normal
110122,-0.139893,0.097900,0.967285,-4.900764,2.160305,-0.786260,0.982240,5.413188,normal
110142,-0.128418,0.098877,0.959961,-5.061069,3.290076,-0.885496,0.973547,6.101076,normal
110162,-0.146484,0.101807,0.966553,-4.793893,3.854962,-1.198473,0.982877,6.267255,normal
110182,-0.152100,0.097656,0.958740,-4.618320,2.236641,-0.916031,0.975630,5.212539,normal
110202,-0.151123,0.090820,0.962158,-4.778626,0.954198,-0.641221,0.978179,4.914969,normal
110222,-0.147217,0.098145,0.958496,-4.832061,-0.038168,0.045802,0.974690,4.832429,normal
110242,-0.117920,0.103027,0.960205,-4.778626,1.679389,-0.366412,0.972889,5.078373,normal
