timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
162,0.106689,-0.065674,-0.018066,68.290077,-2.877863,73.824425,0.126578,100.607468,fall_soft
3182,-0.020996,0.090332,0.058838,75.992363,0.000000,78.954201,0.109830,109.583786,fall_soft
3202,0.020752,-0.192627,0.032959,35.320610,-14.114504,95.381676,0.196525,102.686066,fall_soft
3222,0.378418,-1.167236,0.032227,162.931305,14.770992,11.213740,1.227469,163.983353,fall_soft
3242,0.625488,-1.632080,-0.063477,250.129776,89.038170,19.526718,1.748986,266.221710,fall_soft
3262,-2.000000,1.999939,1.999939,250.129776,250.129776,-250.137405,3.464031,433.241882,fall_soft
3282,-2.000000,-1.521729,1.030029,-250.137405,202.984726,250.129776,2.715993,407.843658,fall_soft
3302,-2.000000,0.214111,0.228516,-123.603050,-250.137405,52.343510,2.024367,283.877228,fall_soft
3322,1.628906,-0.033447,-0.896973,-79.877861,-250.137405,95.557251,1.859843,279.428680,fall_soft
3342,1.999939,0.173584,-1.119873,-101.519081,72.358780,50.984734,2.298696,134.689865,fall_soft
3362,0.552490,-0.487061,-0.436279,-75.786263,250.129776,-42.526718,0.856045,264.796112,fall_soft
3382,-1.232178,-0.784668,-0.197266,7.511450,250.129776,-46.374046,1.474069,254.503204,fall_soft
3402,-2.000000,-0.819336,0.062256,53.572517,64.763359,-13.106871,2.162218,85.065254,fall_soft
3422,-2.000000,-0.768311,0.604248,143.160309,-250.137405,77.351143,2.226077,298.407104,fall_soft
3442,-0.996826,1.465088,1.999939,187.389313,-250.137405,-44.793892,2.672059,315.737183,fall_soft
3462,1.717529,-0.081299,-0.366211,-5.572519,-250.137405,28.000000,1.758018,251.761353,fall_soft
3482,1.999939,-0.453613,0.393799,13.244275,-212.839691,11.900764,2.088205,213.583176,fall_soft
3502,1.999939,0.480225,0.752930,16.671755,102.351143,-14.679389,2.190268,104.733894,fall_soft
3522,0.801270,0.554932,0.657227,-66.007637,250.129776,-19.236641,1.175555,259.406952,fall_soft
3542,-0.838135,-0.178955,0.798584,-63.938931,250.129776,-23.969465,1.171423,259.282928,fall_soft
3562,-1.639160,-0.271240,0.913818,-29.824427,162.412216,-15.412213,1.896175,165.845596,fall_soft
3582,-1.578857,-0.092529,1.088379,5.259542,-27.007633,-1.717557,1.919875,27.568552,fall_soft
3602,-0.711182,-0.037354,0.946045,13.618320,-153.221375,14.465649,1.184135,154.504059,fall_soft
