timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
11402,-0.215820,-0.050049,0.921631,-12.320611,-9.022901,1.129771,0.947885,15.312954,fall_soft
11422,-0.187500,-0.017822,0.962158,-10.862596,-4.442748,0.969466,0.980419,11.775987,fall_soft
11442,-0.216309,0.004639,0.938965,-14.335877,0.396947,1.351145,0.963569,14.404879,fall_soft
11462,-0.252930,-0.031006,0.937988,-13.190840,-0.099237,1.427481,0.971986,13.268226,fall_soft
11482,-0.238770,-0.041992,0.951660,-10.312977,-2.053435,1.564885,0.982055,10.631226,fall_soft
11502,-0.254639,-0.009521,0.976562,-9.496183,-0.961832,-0.488550,1.009260,9.557264,fall_soft
11522,-0.231445,-0.019531,0.985352,-10.847328,-2.770992,-0.519084,1.012357,11.207692,fall_soft
11542,-0.218018,-0.016357,0.993408,-13.129771,-2.977099,-0.595420,1.017182,13.476221,fall_soft
11562,-0.227539,-0.023682,0.979980,-12.961832,1.282443,-3.328244,1.006328,13.443622,fall_soft
11582,-0.251465,-0.034180,1.010498,-14.427481,1.496183,-3.000000,1.041878,14.811846,fall_soft
11602,-0.250488,-0.036377,0.994385,-14.702291,-2.320611,-2.526718,1.026094,15.097248,fall_soft
11622,-0.204346,-0.044922,0.990234,-13.167939,-3.030534,-1.145038,1.012096,13.560600,fall_soft
11642,-0.180908,-0.046631,1.010498,-12.801527,0.877863,-0.229008,1.027623,12.833634,fall_soft
11662,-0.197754,-0.043701,1.029053,-15.274809,7.206107,-1.259542,1.048793,16.936180,fall_soft
11682,-0.249756,-0.033447,1.020996,-18.343512,7.106870,-2.145038,1.051632,19.788713,fall_soft
11702,-0.242188,-0.056396,1.002930,-19.190840,2.267176,-1.641221,1.033297,19.393866,fall_soft
11722,-0.230713,-0.072510,1.025879,-20.847328,-1.625954,-1.732824,1.053999,20.982315,fall_soft
11742,-0.189941,-0.080811,0.975098,-21.213741,-1.030534,-1.274809,0.996706,21.276983,fall_soft
11762,-0.193604,-0.072021,0.990234,-20.748091,5.916030,-3.076336,1.011550,21.793268,fall_soft
11782,-0.216797,-0.086670,0.981445,-22.213741,10.320611,-2.198473,1.008835,24.592655,fall_soft
11802,-0.221191,-0.099365,0.959229,-19.541985,12.328244,-1.961832,0.989403,23.188866,fall_soft
11822,-0.221191,-0.119629,0.967041,-15.641221,10.931297,-0.152672,0.999202,19.083092,fall_soft
11842,-0.213135,-0.098877,0.958740,-14.786260,8.366412,3.389313,0.987110,17.323908,fall_soft
11862,-0.216309,-0.095215,0.937500,-16.885496,8.725191,2.053435,0.966831,19.117153,fall_soft
11882,-0.267334,-0.100586,0.929443,-17.709923,6.442748,1.442748,0.972342,18.900579,fall_soft
11902,-0.250000,-0.108154,0.920410,-13.977099,3.160305,2.351145,0.959871,14.521526,fall_soft
11922,-0.214111,-0.092285,0.921387,-11.725191,8.854961,-0.274809,0.950428,14.695780,fall_soft
11942,-0.223145,-0.083008,0.920166,-14.198473,14.572519,-3.129771,0.950468,20.585199,fall_soft
11962,-0.252930,-0.084473,0.953613,-16.618320,14.603053,-5.404580,0.990196,22.773388,fall_soft
11982,-0.265381,-0.088379,0.921143,-19.603054,9.847328,-6.908397,0.962674,22.999468,fall_soft
12002,-0.258545,-0.115234,0.895508,-19.633587,2.259542,-5.854962,0.939180,20.612225,fall_soft
12022,-0.198242,-0.138672,0.872070,-16.305344,0.519084,-3.442748,0.905006,16.672918,fall_soft
12042,-0.163086,-0.136963,0.894287,-13.801527,6.534351,-2.236641,0.919296,15.433161,fall_soft
12062,-0.195068,-0.136475,0.901611,-13.816793,12.954199,-2.938931,0.932513,19.166439,fall_soft
12082,-0.274170,-0.112793,0.901367,-15.793893,12.167939,-4.595420,0.948870,20.460295,fall_soft
12102,-0.310059,-0.149170,0.877197,-15.450381,2.717557,-6.137404,0.942265,16.845388,fall_soft
12122,-0.276123,-0.139893,0.886230,-12.282443,-4.694656,-5.328244,0.938732,14.187614,fall_soft
12142,-0.174561,-0.144775,0.880371,-10.694656,-1.610687,-2.893130,0.909112,11.195543,fall_soft
12162,-0.150146,-0.142090,0.880615,-10.725191,9.809160,-5.671756,0.904553,15.601865,fall_soft
12182,-0.228027,-0.144287,0.872803,-12.213740,14.946565,-7.732824,0.913564,20.793552,fall_soft
12202,-0.291016,-0.185303,0.874268,-9.183207,6.900764,-6.183206,0.939878,13.045453,fall_soft
12222,-0.247803,-0.170166,0.864014,-4.595420,-3.267176,-3.931298,0.914813,6.873676,fall_soft
12242,-0.220459,-0.153809,0.893311,-3.320611,-4.267176,-5.374046,0.932879,7.623360,fall_soft
12262,-0.187988,-0.149902,0.901611,-6.320611,-2.335878,-1.480916,0.933120,6.899243,fall_soft
12282,-0.180176,-0.145996,0.874756,-5.778626,5.534351,-1.320611,0.904973,8.109597,fall_soft
12302,-0.239258,-0.159180,0.896240,-5.389313,10.885496,-3.244275,0.941185,12.572351,fall_soft
12322,-0.303955,-0.173340,0.898438,-4.229008,6.320611,-1.862595,0.964171,7.829680,fall_soft
12342,-0.301758,-0.168945,0.913086,-1.648855,-0.832061,-1.473282,0.976384,2.362543,fall_soft
12362,-0.259277,-0.141846,0.917725,-3.061069,-4.190840,-0.786260,0.964139,5.248950,fall_soft
12382,-0.222168,-0.148193,0.909668,-4.106870,0.213740,-1.778626,0.948059,4.480578,fall_soft
12402,-0.244385,-0.150391,0.944824,-3.946565,4.648855,-2.854962,0.987438,6.733352,fall_soft
12422,-0.259766,-0.165527,0.941650,-4.793893,4.595420,-3.297710,0.990749,7.414458,fall_soft
12442,-0.287598,-0.166504,0.935059,-3.641221,0.793893,-4.709924,0.992356,6.006009,fall_soft
12462,-0.275146,-0.168701,0.963135,-3.480916,-5.549618,-1.633588,1.015773,6.751566,fall_soft
12482,-0.230225,-0.155029,0.942871,-4.267176,-5.183206,-1.381679,0.982875,6.854447,fall_soft
12502,-0.207764,-0.153809,0.961670,-5.793893,-0.648855,-0.725191,0.995807,5.875041,fall_soft
12522,-0.218018,-0.150146,0.948242,-7.381680,7.396946,-2.198473,0.984499,10.678824,fall_soft
12542,-0.268311,-0.168457,0.945068,-8.000000,9.068703,-3.671756,0.996756,12.638163,fall_soft
12562,-0.296631,-0.187012,0.950684,-5.488550,0.702290,-2.129771,1.013293,5.929023,fall_soft
12582,-0.243652,-0.158203,0.954834,-4.900764,-5.854962,0.015267,0.998049,7.635332,fall_soft
12602,-0.204590,-0.129150,0.950684,-8.946565,-3.786260,-0.374046,0.980987,9.721970,fall_soft
12622,-0.190674,-0.146484,0.921875,-12.030535,1.824427,1.412214,0.952716,12.249762,fall_soft
12642,-0.214844,-0.205322,0.900635,-7.488550,7.877862,-0.259542,0.948398,10.872279,fall_soft
12662,-0.272217,-0.165527,0.955322,-6.236641,7.557252,1.442748,1.007046,9.904003,fall_soft
12682,-0.275391,-0.166992,0.925781,-7.221374,5.740458,0.198473,0.980203,9.227160,fall_soft
12702,-0.302979,-0.156982,0.923340,-6.946565,2.068702,-0.984733,0.984376,7.314642,fall_soft
12722,-0.250488,-0.173096,0.933594,-6.213740,-1.366412,1.221374,0.981990,6.478380,fall_soft
12742,-0.212158,-0.153320,0.927246,-6.732824,3.351145,-0.587786,0.963485,7.543646,fall_soft
12762,-0.233887,-0.172119,0.923828,-7.267176,5.816794,-0.946565,0.968394,9.356438,fall_soft
12782,-0.279541,-0.160889,0.935791,-7.251908,5.671756,-1.320611,0.989815,9.300699,fall_soft
12802,-0.304932,-0.156738,0.940918,-7.221374,0.908397,-1.778626,1.001437,7.492459,fall_soft
12822,-0.258301,-0.156982,0.905273,-7.671756,-7.137404,1.473282,0.954402,10.581538,fall_soft
12842,-0.170898,-0.173584,0.886230,-5.099236,-5.709924,3.824427,0.919099,8.557551,fall_soft
12862,-0.172852,-0.153076,0.907227,-2.832061,6.404580,0.770992,0.936146,7.045115,fall_soft
12882,-0.272217,-0.125977,0.942627,-3.900763,12.274809,-0.541985,0.989201,12.891107,fall_soft
12902,-0.352539,-0.103516,0.933594,-6.305344,4.282443,-0.709924,1.003293,7.655107,fall_soft
12922,-0.313721,-0.113525,0.931152,-6.343512,-8.122137,0.961832,0.989118,10.350573,fall_soft
12942,-0.233398,-0.082520,0.923096,-7.656488,-9.427481,-0.396947,0.955714,12.151410,fall_soft
12962,-0.236084,-0.093506,0.914307,-10.679389,-5.717557,-1.396947,0.948913,12.193903,fall_soft
12982,-0.241455,-0.129395,0.890137,-7.564886,-2.679389,-1.396947,0.931336,8.146047,fall_soft
13002,-0.266357,-0.119141,0.935303,-4.618320,0.297710,-3.122137,0.979761,5.582585,fall_soft
13022,-0.272949,-0.123291,0.951416,-6.984733,1.206107,-4.572519,0.997444,8.434994,fall_soft
13042,-0.322266,-0.134766,0.952148,-9.396947,1.946565,-9.396947,1.014201,13.431096,fall_soft
13062,-0.310791,-0.165527,0.938721,-8.717557,-4.847328,-9.091603,1.002590,13.496282,fall_soft
13082,-0.233154,-0.176514,1.006836,-5.816794,-7.534351,-8.847328,1.048445,12.995259,fall_soft
13102,-0.150146,-0.181152,0.962891,-8.305344,0.068702,-12.885496,0.991221,15.330345,fall_soft
13122,-0.217529,-0.239502,1.023926,-7.938931,6.732824,-14.305344,1.073827,17.691818,fall_soft
13142,-0.225342,-0.270020,1.052246,-6.160306,8.297709,-12.839695,1.109464,16.482084,fall_soft
13162,-0.226074,-0.278564,1.072998,-10.725191,8.114504,-11.328244,1.131385,17.584198,fall_soft
13182,-0.202393,-0.357178,1.067139,-16.343512,6.083970,-8.389313,1.143383,19.352148,fall_soft
13202,-0.140625,-0.445557,1.030762,-16.603054,7.725191,-6.190840,1.131709,19.330454,fall_soft
13222,-0.109131,-0.473877,0.996094,-16.419847,9.625955,-1.312977,1.108455,19.078634,fall_soft
13242,-0.076904,-0.512939,0.863525,-21.549618,13.076336,4.190840,1.007322,25.552685,fall_soft
13262,-0.115479,-0.569092,0.669189,-24.358778,11.862596,6.152672,0.886011,27.783567,fall_soft
13282,-0.130859,-0.616699,0.394531,-14.954199,-4.061069,21.648855,0.743705,26.623171,fall_soft
13302,-0.084229,-0.430420,0.196045,13.648855,-13.206107,22.221375,0.480405,29.231524,fall_soft
13322,-0.034180,-0.201172,0.231445,37.488548,-30.488550,24.496183,0.308554,54.175694,fall_soft
13342,0.077393,0.409424,0.114502,58.748093,-11.900764,-34.633587,0.432121,69.227539,fall_soft
13362,0.003662,0.195312,-0.072021,-4.038168,-31.435114,20.870230,0.208201,37.947853,fall_soft
13382,0.007812,-0.207031,-0.017090,9.503817,-33.748093,16.931297,0.207882,38.934883,fall_soft
13402,0.069092,-0.253418,-0.027588,42.312977,-34.908398,19.236641,0.264113,58.129448,fall_soft
13422,0.148682,-0.226807,-0.043457,72.809158,-23.549618,26.625954,0.274656,81.022835,fall_soft
13442,0.114014,-0.096436,-0.015869,96.931297,-9.541985,37.358780,0.150169,104.318771,fall_soft
13462,0.123779,-0.281982,0.012207,86.297707,-4.305344,40.030533,0.308195,95.227486,fall_soft
13482,0.361572,-0.806641,-0.126465,164.977097,19.595419,13.534351,0.892971,166.687134,fall_soft
13502,0.404541,-0.875732,-0.270752,250.129776,67.259544,26.519083,1.001932,260.368988,fall_soft
13522,-0.858398,1.999939,1.999939,250.129776,250.129776,-250.137405,2.955733,433.241882,fall_soft
13542,-2.000000,-1.020996,1.999939,-250.137405,250.129776,117.282440,3.007023,372.677887,fall_soft
13562,-2.000000,-1.125488,0.764404,-93.053436,-98.923668,-36.435116,2.418892,140.614197,fall_soft
13582,0.041992,-0.629639,-0.429199,-29.984734,-250.137405,54.122139,0.763165,257.676178,fall_soft
13602,1.812012,0.273438,-0.903076,-23.366413,-172.206100,-10.007633,2.042964,174.072067,fall_soft
13622,1.088135,-0.455566,-0.374268,-36.076336,74.793892,-27.816793,1.237600,87.575127,fall_soft
13642,-0.339844,-0.959961,0.178955,79.442749,106.068703,-9.251908,1.033946,132.843201,fall_soft
13662,-1.617676,0.119141,0.020264,100.091606,56.435116,-5.770992,1.622184,115.050232,fall_soft
13682,-2.000000,0.502930,1.999939,93.923668,-165.824432,-27.328245,2.872750,192.525925,fall_soft
13702,-0.331543,-0.302246,0.303711,-19.305344,-250.137405,36.740459,0.541769,253.557251,fall_soft
13722,0.677246,-0.140625,0.722900,46.763359,-225.916031,8.770992,1.000511,230.871826,fall_soft
13742,1.250488,0.773438,0.978516,-4.007634,-78.847328,5.847328,1.766188,79.165359,fall_soft
13762,0.946045,-0.179688,0.663574,-24.404581,103.923668,-6.709924,1.169453,106.961380,fall_soft
13782,-0.173096,0.285889,1.005615,-25.099237,160.290070,-13.603053,1.059696,162.812531,fall_soft
13802,-0.767578,-0.069336,0.974365,-22.977098,107.412216,-8.671756,1.242325,110.184074,fall_soft
13822,-0.889404,-0.059814,0.987793,-10.977099,16.938931,-0.465649,1.330546,20.190119,fall_soft
13842,-0.587158,0.050537,1.020752,8.396947,-58.763359,2.221374,1.178662,59.401817,fall_soft
13862,-0.061768,0.083740,0.922363,4.129771,-74.778625,6.335878,0.928214,75.160103,fall_soft
13882,0.225342,0.099609,0.930420,1.625954,-35.801525,2.061069,0.962488,35.897644,fall_soft
13902,0.177979,0.167969,0.934814,-6.969466,14.137404,-1.374046,0.966317,15.821747,fall_soft
