timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
25452,-0.097412,-0.021484,0.812012,-9.129771,-7.618320,2.167939,0.818116,12.086831,fall_soft
25472,-0.038330,-0.031494,0.868896,-1.442748,17.885496,2.007634,0.870312,18.055555,fall_soft
25492,-0.194336,-0.000732,0.906982,-1.480916,38.038166,1.190840,0.927569,38.085606,fall_soft
25512,-0.413574,0.034912,0.916016,-6.541985,33.587788,0.038168,1.005658,34.218979,fall_soft
25532,-0.510254,0.029541,0.871826,-7.366412,9.816793,-1.038168,1.010600,12.317112,fall_soft
25552,-0.365479,0.029785,0.830322,-6.664122,-15.580153,5.496183,0.907688,17.814592,fall_soft
25572,-0.163818,0.005371,0.805664,-0.641221,-10.404580,2.396947,0.822168,10.696345,fall_soft
25592,-0.126709,0.017822,0.854492,4.335878,7.175572,2.404580,0.864020,8.721850,fall_soft
25612,-0.186523,0.039062,0.929688,3.236641,23.519083,1.488550,0.949018,23.787367,fall_soft
25632,-0.312988,0.062500,0.925293,-4.572519,27.534351,-0.343511,0.978793,27.913553,fall_soft
25652,-0.437500,0.051514,0.907227,-9.213740,17.732824,-5.099236,1.008524,20.623974,fall_soft
25672,-0.444580,0.035889,0.882324,-10.885496,-4.549618,-3.053435,0.988653,12.186735,fall_soft
25692,-0.268311,0.007568,0.857910,-7.442748,-16.458015,1.961832,0.898920,18.168917,fall_soft
25712,-0.130615,0.020020,0.881104,-5.801527,-2.267176,0.229008,0.890957,6.232996,fall_soft
25732,-0.185303,0.029541,0.910156,-11.259542,18.328245,-3.213740,0.929298,21.749252,fall_soft
25752,-0.354736,0.000000,0.901367,-13.984733,23.015266,-6.580153,0.968659,27.723162,fall_soft
25772,-0.457275,0.001221,0.900635,-12.877863,12.099236,-8.503817,1.010072,19.609838,fall_soft
25792,-0.402588,-0.001953,0.884766,-9.854961,-1.572519,-8.877863,0.972055,13.357003,fall_soft
25812,-0.273926,0.010010,0.877441,-10.801527,-10.106871,-3.664122,0.919260,15.239673,fall_soft
25832,-0.129639,-0.013916,0.884521,-9.488549,-3.106870,0.419847,0.894079,9.993072,fall_soft
25852,-0.166504,-0.031250,0.888184,-9.053435,18.854961,-1.641221,0.904196,20.980179,fall_soft
25872,-0.369873,-0.017578,0.906494,-9.312977,25.824427,-4.618320,0.979207,27.838129,fall_soft
25892,-0.484375,-0.014893,0.903809,-8.702291,12.213740,-3.641221,1.025530,15.432557,fall_soft
25912,-0.388184,-0.015625,0.876221,-5.465649,-2.595420,-2.099237,0.958485,6.404398,fall_soft
25932,-0.234619,-0.024170,0.886963,-4.038168,-2.824427,0.343511,0.917787,4.939857,fall_soft
25952,-0.209717,-0.001465,0.913574,-7.603054,9.916031,-0.129771,0.937337,12.496037,fall_soft
25972,-0.346680,-0.015869,0.879883,-11.755725,16.839695,-3.946565,0.945850,20.912861,fall_soft
25992,-0.422852,-0.051025,0.861084,-8.557252,6.931298,-2.374046,0.960663,11.265236,fall_soft
26012,-0.351318,-0.061768,0.870850,-0.610687,0.770992,0.274809,0.941073,1.021219,fall_soft
26032,-0.278320,-0.003906,0.878418,0.755725,6.847328,-0.709924,0.921464,6.925389,fall_soft
26052,-0.296143,0.009766,0.881592,-2.022901,11.603053,-1.633588,0.930054,11.890820,fall_soft
26072,-0.366455,-0.012451,0.909668,-2.496183,9.786260,-0.519084,0.980785,10.112926,fall_soft
26092,-0.398193,-0.013672,0.926025,-2.633588,5.763359,-1.427481,1.008101,6.495367,fall_soft
26112,-0.367188,0.019043,0.871582,-5.419847,1.022901,-0.969466,0.945962,5.600083,fall_soft
26132,-0.316406,-0.002197,0.845947,-4.709924,1.885496,-3.389313,0.903186,6.101305,fall_soft
26152,-0.299805,-0.019287,0.895752,-3.091603,2.931298,-1.465649,0.944789,4.505402,fall_soft
26172,-0.291504,-0.007324,0.903809,-3.213740,9.244275,-1.351145,0.949683,9.879794,fall_soft
26192,-0.365723,0.021240,0.924561,-7.343512,10.854961,-1.534351,0.994493,13.195135,fall_soft
26212,-0.420898,0.015625,0.882324,-10.267176,5.106870,-2.526718,0.977699,11.742203,fall_soft
26232,-0.426270,-0.004639,0.879639,-9.030535,-1.778626,-3.900763,0.977492,9.996501,fall_soft
26252,-0.353271,-0.020508,0.860840,-7.778626,-5.435114,-3.167939,0.930734,10.004166,fall_soft
26272,-0.309570,-0.005371,0.875244,-5.526718,-1.671756,-3.587786,0.928394,6.797910,fall_soft
26292,-0.326172,-0.000732,0.889893,-6.335878,3.351145,-3.725191,0.947786,8.077783,fall_soft
26312,-0.355957,-0.020996,0.919189,-7.198473,5.419847,-4.984733,0.985929,10.297588,fall_soft
26332,-0.397949,-0.024902,0.918945,-8.061069,-0.328244,-4.427481,1.001721,9.202780,fall_soft
26352,-0.361328,-0.018311,0.907471,-7.305344,-5.480916,-2.648855,0.976932,9.509202,fall_soft
26372,-0.332764,-0.046875,0.910645,-5.824428,-4.335878,-2.984733,0.970671,7.850632,fall_soft
26392,-0.302979,-0.052246,0.929443,-4.419847,1.595420,-2.404580,0.978974,5.278487,fall_soft
26412,-0.326904,-0.057373,0.931885,-3.190840,8.297709,-4.206107,0.989226,9.834875,fall_soft
26432,-0.347412,-0.065674,0.937256,-3.763359,5.236641,-2.610687,1.001727,6.957080,fall_soft
26452,-0.331055,-0.083252,0.936523,-2.213740,0.954198,-0.908397,0.996797,2.576107,fall_soft
26472,-0.291016,-0.090332,0.931152,-0.908397,0.358779,1.496183,0.979742,1.786749,fall_soft
26492,-0.284180,-0.103271,0.907959,-1.061069,8.358779,0.580153,0.956981,8.445806,fall_soft
26512,-0.340820,-0.111084,0.919189,1.137405,12.427481,-1.404580,0.986614,12.558216,fall_soft
26532,-0.337402,-0.108398,0.925293,1.854962,10.824428,-0.274809,0.990837,10.985656,fall_soft
26552,-0.274658,-0.130859,0.911865,-0.526718,9.458015,2.290076,0.961280,9.745560,fall_soft
26572,-0.237061,-0.156982,0.908203,-2.656489,9.374045,6.725191,0.951669,11.838827,fall_soft
26592,-0.257080,-0.186035,0.840332,-0.839695,7.549618,10.381680,0.898252,12.863945,fall_soft
26612,-0.308105,-0.153320,0.813477,5.206107,7.267176,11.030535,0.883278,14.198172,fall_soft
26632,-0.324219,-0.077393,0.816162,7.198473,9.549619,12.732824,0.881605,17.468201,fall_soft
26652,-0.285400,-0.083984,0.739502,5.274809,13.236641,6.358778,0.797101,15.603408,fall_soft
26672,-0.330322,-0.200195,0.507080,12.083969,9.885496,-17.297710,0.637433,23.301418,fall_soft
26692,-0.558594,0.434082,0.029297,-100.229004,-74.175575,23.290077,0.708034,126.847534,fall_soft
26712,0.009277,-0.099121,-0.119385,-101.389313,-112.595421,-9.396947,0.155447,151.808517,fall_soft
26732,0.213379,-0.226807,-0.129639,-91.870232,-97.137405,-13.312977,0.337310,134.361649,fall_soft
26752,0.155762,-0.368164,-0.047607,-49.603054,-72.061066,-3.748092,0.402583,87.563171,fall_soft
26772,0.042236,-0.272217,-0.006348,-7.679389,-64.572517,11.183207,0.275547,65.982170,fall_soft
