timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
30342,0.074219,-0.870850,-0.531006,-4.175572,2.351145,-1.412214,1.022670,4.995762,lying
30362,0.076660,-0.876221,-0.539551,-3.931298,2.770992,-2.442748,1.031869,5.394490,lying
30382,0.076660,-0.870117,-0.537354,-3.709924,3.473282,-4.129771,1.025539,6.548453,lying
30402,0.080566,-0.877930,-0.531494,-3.572519,3.740458,-4.534351,1.029436,6.878536,lying
30422,0.081543,-0.875732,-0.531982,-3.648855,3.442748,-3.618321,1.027892,6.185378,lying
30442,0.073975,-0.870361,-0.541748,-4.404580,3.427481,-3.000000,1.027858,6.336241,lying
30462,0.074951,-0.874268,-0.530029,-4.419847,3.671756,-4.343512,1.025131,7.202981,lying
30482,0.081299,-0.875977,-0.532471,-3.862595,3.641221,-3.702290,1.028333,6.471869,lying
30502,0.088379,-0.871826,-0.534912,-4.122138,2.664122,-1.916031,1.026656,5.268846,lying
30522,0.081787,-0.875244,-0.527832,-4.320611,2.229008,-1.076336,1.025353,4.979423,lying
30542,0.081787,-0.874023,-0.542236,-4.282443,1.992366,-0.396947,1.031807,4.739874,lying
30562,0.084229,-0.881348,-0.526123,-4.450382,2.213740,-1.122137,1.029890,5.095659,lying
30582,0.097412,-0.861084,-0.527100,-4.366412,1.893130,-1.419847,1.014292,4.966434,lying
30602,0.085449,-0.880127,-0.534912,-4.877862,1.984733,-0.977099,1.033468,5.356065,lying
30622,0.083740,-0.870605,-0.524902,-4.374046,2.183206,-0.580153,1.020043,4.922930,lying
30642,0.082764,-0.872559,-0.521729,-4.099236,2.145038,-1.412214,1.020004,4.837280,lying
30662,0.088379,-0.877441,-0.532959,-4.015267,2.290076,-1.992366,1.030417,5.033522,lying
30682,0.079102,-0.881348,-0.531250,-4.511450,2.022901,-0.816794,1.032113,5.011234,lying
30702,0.083252,-0.874268,-0.528564,-4.969466,1.816794,-0.236641,1.025015,5.296445,lying
30722,0.081299,-0.875977,-0.528076,-5.152672,1.541985,0.374046,1.026065,5.391442,lying
30742,0.076660,-0.867432,-0.526123,-5.229008,1.885496,0.183206,1.017408,5.561581,lying
30762,0.080322,-0.876465,-0.528564,-5.206107,1.473282,0.374046,1.026656,5.423469,lying
30782,0.079834,-0.874512,-0.532471,-5.358778,1.580153,0.358779,1.026971,5.598403,lying
30802,0.081299,-0.883057,-0.529541,-5.152672,1.694656,-0.038168,1.032866,5.424329,lying
